sol.name	symbol	entrez	transcript
TECTA_1_0101	TECTA	7007	NM_005422.2
TEC_1_10011	TEC	7006	NM_003215.2
TERF1_1_11111	TERF1	7013	NM_017489.2;NM_003218.3;NM_003218.3;NM_003218.3;NM_003218.3
TESK2_1_11111	TESK2	10420	NM_007170.2
TEX30_1_00111	TEX30	93081	NM_138779.3
TFAP2A_1_1011	TFAP2A	7020	NM_001032280.2;NM_001042425.1;NM_003220.2
TFAP2C_1_01010	TFAP2C	7022	NM_003222.3
TFAP2C_2_10100	TFAP2C	7022	NM_003222.3
TFAP2E_1_1010	TFAP2E	339488	NM_178548.3
TFAP4_1_1100	TFAP4	7023	NM_003223.2
TFB1M_1_1111	TFB1M	51106	NM_016020.3
TFB2M_1_11010	TFB2M	64216	NM_022366.2
TFCP2L1_1_10001	TFCP2L1	29842	NM_014553.2
TFDP2_1_1111	TFDP2	7029	NM_001178138.1;NM_001178139.1;NM_001178140.1;NM_001178141.1;NM_001178142.1;NM_006286.4
TFDP3_1_1111	TFDP3	51270	NM_016521.2
TFG_1_10111	TFG	10342	NM_001007565.2;NM_001195478.1;NM_001195479.1;NM_006070.5
TFPI_1_00110	TFPI	7035	NM_006287.4
TFRC_1_1001	TFRC	7037	NM_001128148.1;NM_003234.2
TGFA_1_11011	TGFA	7039	NM_001099691.2;NM_003236.3
TGFB1I1_1_11100	TGFB1I1	7041	NM_001042454.2;NM_001164719.1;NM_015927.4
TGFB1_1_0111	TGFB1	7040	NM_000660.4
TGFB2_1_10010	TGFB2	7042	NM_001135599.2;NM_003238.3
TGFB2_2_00101	TGFB2	7042	NM_001135599.2;NM_003238.3
TGFBR1_1_1111111	TGFBR1	7046	NM_001130916.1;NM_004612.2
TGFBR2_1_000100101	TGFBR2	7048	NM_001024847.2;NM_003242.5
TGFBR2_2_101000010	TGFBR2	7048	NM_001024847.2;NM_003242.5
TGFBR2_3_010011000	TGFBR2	7048	NM_001024847.2;NM_003242.5
TGFBR3_1_11111	TGFBR3	7049	NM_001195683.1;NM_001195684.1;NM_003243.4;NR_036634.1
TGIF1_1_0101	TGIF1	7050	NM_003244.2;NM_170695.2;NM_173207.1;NM_173208.1;NM_173209.1;NM_173210.1;NM_173211.1;NM_174886.1
TGIF2_1_1110	TGIF2	60436	NM_001199513.1;NM_001199514.1;NM_001199515.1;NM_021809.6
TGM5_1_01110	TGM5	9333	NM_004245.3;NM_201631.3
THADA_1_10101	THADA	63892	NM_001083953.1;NM_022065.4
THBS1_1_00110001000	THBS1	7057	NM_003246.2
THBS3_1_11110	THBS3	7059	NM_001252607.1;NM_001252608.1;NM_007112.4;NR_045553.1
THNSL1_1_11100	THNSL1	79896	NM_024838.4
THOC3_1_00101	THOC3	84321	NM_032361.2
THOC3_2_11010	THOC3	84321	NM_032361.2
THOC6_1_1100	THOC6	79228	NM_001142350.1;NM_024339.3
THOC7_1_1110	THOC7	80145	NM_025075.2
THOP1_1_11111	THOP1	7064	NM_003249.3
THPO_1_11000	THPO	7066	NM_000460.2;NM_001177597.1;NM_001177598.1
THRAP3_1_11000	THRAP3	9967	NM_005119.3
THRA_1_10111	THRA	7067	NM_001190918.1;NM_001190919.1;NM_003250.5;NM_199334.3
THRB_1_1100	THRB	7068	NM_000461.4;NM_001128176.2;NM_001128177.1;NM_001252634.1
TIAM1_1_1110	TIAM1	7074	NM_003253.2
TICAM2_1_1111	TICAM2	353376	NM_021649.6
TIGD6_1_00011	TIGD6	81789	NM_001243253.1;NM_030953.3
TIGD6_2_11100	TIGD6	81789	NM_001243253.1;NM_030953.3
TIMM50_1_111110	TIMM50	92609	NM_001001563.1
TIMM8A_1_1100	TIMM8A	1678	NM_004085.3
TIMP3_1_01110	TIMP3	7078	NM_000362.4
TIPRL_1_0101	TIPRL	261726	NM_152902.3;NM_001031800.1
TIRAP_1_111	TIRAP	114609	NM_001039661.1;NM_148910.2
TK1_1_00011	TK1	7083	NM_003258.4
TLE1_1_10011	TLE1	7088	NM_005077.3
TLE3_1_01111	TLE3	7090	NM_001105192.1;NM_005078.2;NM_020908.1
TLR4_1_00110	TLR4	7099	NM_003266.3;NM_138554.4;NM_138557.2
TLR5_1_00011	TLR5	7100	NM_003268.5
TLR5_2_11100	TLR5	7100	NM_003268.5
TLR6_1_0111	TLR6	10333	NM_006068.4
TLX1_1_11101	TLX1	3195	NM_001195517.1;NM_005521.3
TM7SF2_1_01010	TM7SF2	7108	NM_003273.2
TM7SF4_1_11110	TM7SF4	81501	NM_030788.2
TM9SF2_1_01010	TM9SF2	9375	NM_004800.1
TM9SF3_1_10011	TM9SF3	56889	NM_020123.3
TMC7_1_1101	TMC7	79905	NM_001160364.1;NM_024847.3
TMED10_1_11110	TMED10	10972	NM_006827.5
TMED2_1_111	TMED2	10959	NM_006815.3
TMED3_1_11111	TMED3	23423	NM_007364.2
TMED6_1_01101	TMED6	146456	NM_144676.3
TMED7-TICAM2_1_10111010	TMED7-TICAM2	100302736	NM_001164468.2;NM_001164469.2
TMED7_1_11001	TMED7	51014	NM_181836.5
TMEFF2_1_1011	TMEFF2	23671	NM_016192.2
TMEM126B_1_1110	TMEM126B	55863	NM_001193537.2;NM_001193538.2;NM_001256546.1;NM_018480.4;NM_001256547.1;NM_001256547.1
TMEM130_1_00111	TMEM130	222865	NM_001134450.1;NM_001134451.1;NM_152913.2
TMEM14A_1_0011	TMEM14A	28978	NM_014051.3
TMEM189_1_10001100	TMEM189	387521	NM_001162505.1;NM_199129.2;NR_027889.1
TMEM209_1_00011	TMEM209	84928	NM_032842.3
TMEM234_1_11110	TMEM234	56063	NM_019118.3
TMEM241_1_0100110	TMEM241	85019	NM_032933.4
TMEM241_2_1010001	TMEM241	85019	NM_032933.4
TMEM33_1_11110	TMEM33	55161	NM_018126.2
TMEM48_1_1101	TMEM48	55706	NM_001168551.1;NM_018087.4;NR_033142.1
TMEM9_1_01111	TMEM9	252839	NM_016456.3
TMF1_1_01111	TMF1	7110	NM_007114.2
TMLHE_1_00101	TMLHE	55217	NM_001184797.1;NM_018196.3
TMLHE_2_11010	TMLHE	55217	NM_001184797.1;NM_018196.3
TMOD1_1_0011	TMOD1	7111	NM_001166116.1;NM_003275.3
TMOD1_2_1100	TMOD1	7111	NM_001166116.1;NM_003275.3
TMOD4_1_10110	TMOD4	29765	NM_013353.2
TMPO_1_11100	TMPO	7112	NM_003276.2
TMPRSS11B_1_11101	TMPRSS11B	132724	NM_182502.3
TMPRSS11D_1_01101	TMPRSS11D	9407	NM_004262.2
TMPRSS13_1_0111	TMPRSS13	84000	NM_001077263.2;NM_001206789.1;NM_001206790.1;NM_001244995.1
TMPRSS4_1_10111	TMPRSS4	56649	NM_001083947.1;NM_001173551.1;NM_001173552.1;NM_019894.3
TMPRSS5_1_1111	TMPRSS5	80975	NM_030770.2
TMX3_1_1100	TMX3	54495	NM_019022.3
TNFAIP8L1_1_111	TNFAIP8L1	126282	NM_001167942.1;NM_152362.2
TNFAIP8L2-SCNM1_1_1101	TNFAIP8L2-SCNM1	100534012	NM_001204848.1
TNFAIP8L2_1_111	TNFAIP8L2	79626	NM_024575.4
TNFAIP8L3_1_11	TNFAIP8L3	388121	NM_207381.2
TNFAIP8_1_00011	TNFAIP8	25816	NM_001077654.1;NM_014350.2
TNFRSF10D_1_100010	TNFRSF10D	8793	NM_003840.3
TNFRSF13C_1_1110	TNFRSF13C	115650	NM_052945.3
TNFRSF14_1_11110	TNFRSF14	8764	NM_003820.2
TNFRSF17_1_01011	TNFRSF17	608	NM_001192.2
TNFRSF19_1_11001	TNFRSF19	55504	NM_001204458.1;NM_001204459.1;NM_018647.3;NM_148957.3
TNFRSF8_1_0111	TNFRSF8	943	NM_001243.3;NM_152942.2
TNFRSF9_1_1100010	TNFRSF9	3604	NM_001561.5
TNFSF11_1_11111	TNFSF11	8600	NM_003701.3;NM_033012.3
TNFSF12-TNFSF13_1_10101100	TNFSF12-TNFSF13	407977	NM_172089.3
TNFSF12_1_10100	TNFSF12	8742	NM_003809.2;NR_037146.1
TNFSF13B_1_10111	TNFSF13B	10673	NM_006573.4;NM_001145645.2;NM_001145645.2
TNFSF14_1_111101	TNFSF14	8740	NM_003807.3;NM_172014.2
TNFSF15_1_00111	TNFSF15	9966	NM_001204344.1;NM_005118.3
TNIP1_1_10011	TNIP1	10318	NM_001252385.1;NM_001252386.1;NM_001252390.1;NM_001252391.1;NM_001252392.1;NM_001252393.1;NM_006058.4
TNIP1_2_01100	TNIP1	10318	NM_001252385.1;NM_001252386.1;NM_001252390.1;NM_001252391.1;NM_001252392.1;NM_001252393.1;NM_006058.4
TNK2_1_0111	TNK2	10188	NM_001010938.1;NM_005781.4
TNKS_1_1111	TNKS	8658	NM_003747.2
TNNC2_1_10011	TNNC2	7125	NM_003279.2
TNP1_1_01101	TNP1	7141	NM_003284.3
TNPO1_1_1111	TNPO1	3842	NM_002270.3;NM_153188.2
TNPO2_1_111	TNPO2	30000	NM_001136195.1;NM_001136196.1;NM_013433.4
TNPO3_1_1001	TNPO3	23534	NM_001191028.2;NM_012470.3;NR_034053.2
TNS1_1_11001	TNS1	7145	NM_022648.4
TNS3_1_0111	TNS3	64759	NM_022748.11
TOM1_1_0011	TOM1	10043	NM_001135729.1;NM_001135730.1;NM_001135732.1;NM_005488.2;NR_024194.1;NR_024195.1
TOMM40_1_101	TOMM40	10452	NM_001128916.1;NM_001128917.1;NM_006114.2
TONSL_1_1100	TONSL	4796	NM_013432.4
TOP1_1_11111	TOP1	7150	NM_003286.2
TOP2A_1_00111	TOP2A	7153	NM_001067.3
TOPBP1_1_11011	TOPBP1	11073	NM_007027.3
TOPORS_1_1101	TOPORS	10210	NM_001195622.1;NM_005802.4
TOX2_1_01100	TOX2	84969	NM_001098796.1;NM_001098797.1;NM_001098798.1;NM_032883.2
TP53BP1_1_10101	TP53BP1	7158	NM_001141979.1;NM_001141980.1;NM_005657.2
TP53RK_1_110	TP53RK	112858	NM_033550.3
TP53_1_110	TP53	7157	NM_000546.5;NM_001126112.2;NM_001126113.2;NM_001126114.2;NM_001126115.1;NM_001126116.1;NM_001126117.1;NM_001126118.1
TP73_1_10100	TP73	7161	NM_001126240.2;NM_001126242.2;NM_001204185.1;NM_001204188.1;NM_001204191.1;NM_001204192.1;NM_005427.3;NM_001126241.2;NM_001204184.1;NM_001204186.1;NM_001204187.1;NM_001204189.1;NM_001204190.1
TPCN2_1_10111	TPCN2	219931	NM_139075.3
TPK1_1_1100	TPK1	27010	NM_001042482.1;NM_022445.3
TPM2_1_10010	TPM2	7169	NM_003289.3;NM_213674.1
TPM3_1_01001100	TPM3	7170	NM_001043351.1;NM_001043352.1;NM_001043353.1;NM_152263.2;NM_153649.3
TPM3_2_10110000	TPM3	7170	NM_001043351.1;NM_001043352.1;NM_001043353.1;NM_152263.2;NM_153649.3
TPMT_1_1111	TPMT	7172	NM_000367.2
TPO_1_01001	TPO	7173	NM_000547.5;NM_001206744.1;NM_001206745.1;NM_175719.3;NM_175721.3;NM_175722.3
TPR_1_01111	TPR	7175	NM_003292.2
TPSD1_1_001110100	TPSD1	23430	NM_012217.2
TPSD1_2_100001011	TPSD1	23430	NM_012217.2
TPSG1_1_1111	TPSG1	25823	NM_012467.3
TPST2_1_111	TPST2	8459	NM_001008566.1;NM_003595.3
TPTE_1_1110	TPTE	7179	NM_199259.2;NM_199260.2;NM_199261.2
TRA2A_1_111	TRA2A	29896	NM_013293.3
TRAF1_1_1011	TRAF1	7185	NM_001190945.1;NM_001190947.1;NM_005658.4
TRAF3IP1_1_01110	TRAF3IP1	26146	NM_001139490.1;NM_015650.3
TRAF3IP2_1_11001	TRAF3IP2	10758	NM_001164281.2;NM_001164283.2;NM_147686.3;NR_028338.2
TRAF3_1_11111	TRAF3	7187	NM_001199427.1;NM_003300.3;NM_145725.2;NM_145726.2
TRAF4_1_10010	TRAF4	9618	NM_004295.3
TRAFD1_1_00101	TRAFD1	10906	NM_001143906.1;NM_006700.2
TRAIP_1_00101	TRAIP	10293	NM_005879.2
TRAPPC8_1_11111	TRAPPC8	22878	NM_014939.3
TRAT1_1_10110	TRAT1	50852	NM_016388.2
TREML2_1_1101	TREML2	79865	NM_024807.2
TRHR_1_10001	TRHR	7201	NM_003301.5
TRHR_2_01110	TRHR	7201	NM_003301.5
TRIB3_1_111	TRIB3	57761	NM_021158.3
TRIM13_1_110111	TRIM13	10206	NM_001007278.1;NM_005798.3;NM_052811.2;NM_213590.1
TRIM17_1_00111	TRIM17	51127	NM_001024940.2;NM_001134855.1;NM_016102.3
TRIM23_1_1110	TRIM23	373	NM_001656.3;NM_033227.2;NM_033228.2;NM_033227.2;NM_033228.2
TRIM24_1_11111	TRIM24	8805	NM_003852.3;NM_015905.2
TRIM25_1_11111	TRIM25	7706	NM_005082.4
TRIM26_1_1111	TRIM26	7726	NM_001242783.1;NM_003449.4
TRIM27_1_011	TRIM27	5987	NM_006510.4
TRIM31_1_10011	TRIM31	11074	NM_007028.3
TRIM31_2_01100	TRIM31	11074	NM_007028.3
TRIM33_1_1001	TRIM33	51592	NM_015906.3;NM_033020.2
TRIM34_1_0011	TRIM34	53840	NM_001003827.1;NM_021616.5;NM_130390.2
TRIM36_1_01100	TRIM36	55521	NM_018700.3
TRIM39-RPP21_1_1100110	TRIM39-RPP21	202658	NM_001199119.1
TRIM41_1_11000	TRIM41	90933	NM_033549.4
TRIM43B_1_10111	TRIM43B	653192	NM_001164464.1
TRIM43_1_10111	TRIM43	129868	NM_138800.1
TRIM45_1_01110	TRIM45	80263	NM_025188.3;NM_001145635.1;NM_001145635.1
TRIM48_1_0101	TRIM48	79097	NM_024114.3
TRIM49L1_1_11	TRIM49L1	729384	NM_001105522.1
TRIM49_1_0110100	TRIM49	57093	NM_020358.2
TRIM50_1_1111111	TRIM50	135892	NM_178125.2
TRIM53P_1_101	TRIM53P	642569	NR_028346.1
TRIM54_1_00110	TRIM54	57159	NM_032546.3;NM_187841.2
TRIM54_2_11001	TRIM54	57159	NM_032546.3;NM_187841.2
TRIM58_1_01101	TRIM58	25893	NM_015431.3
TRIM6-TRIM34_1_000101	TRIM6-TRIM34	445372	NM_001003819.3
TRIM60_1_01110	TRIM60	166655	NM_152620.2
TRIM62_1_1111	TRIM62	55223	NM_018207.2
TRIM63_1_1011	TRIM63	84676	NM_032588.3
TRIM68_1_11110	TRIM68	55128	NM_018073.6
TRIM6_1_11010	TRIM6	117854	NM_001003818.2;NM_058166.4;NM_001198644.1;NM_001198645.1;NM_001198644.1
TRIM7_1_1010	TRIM7	81786	NM_033342.2;NM_203293.1;NM_203294.1;NM_203295.1;NM_203296.1
TRIML1_1_01111	TRIML1	339976	NM_178556.3
TRIP10_1_11011	TRIP10	9322	NM_004240.2
TRIP11_1_1101	TRIP11	9321	NM_004239.3
TRIP12_1_01010	TRIP12	9320	NM_004238.1
TRIP13_1_1101101	TRIP13	9319	NM_001166260.1;NM_004237.3;NM_004237.3;NM_004237.3
TRIP4_1_10010	TRIP4	9325	NM_016213.4
TRIP4_2_01101	TRIP4	9325	NM_016213.4
TRIP6_1_11111	TRIP6	7205	NM_003302.2
TRMT1_1_01101	TRMT1	55621	NM_001136035.2;NM_001142554.1;NM_017722.3
TRNT1_1_11101	TRNT1	51095	NM_182916.2
TRPC3_1_01110	TRPC3	7222	NM_001130698.1;NM_003305.2
TRPC4_1_10011	TRPC4	7223	NM_001135958.1;NM_003306.1;NM_016179.2;NM_001135955.1;NM_001135956.1;NM_001135957.1;NM_001135955.1;NM_001135956.1;NM_001135957.1
TRPC7_1_11111	TRPC7	57113	NM_001167576.1;NM_001167577.1;NM_020389.2
TRPM1_1_1110	TRPM1	4308	NM_001252020.1;NM_001252024.1;NM_002420.5
TRPM2_1_00110	TRPM2	7226	NM_003307.3;NR_038257.1
TRPM3_1_10010	TRPM3	80036	NM_001007470.1;NM_001007471.2;NM_020952.4;NM_024971.5;NM_206944.3;NM_206945.3;NM_206946.3;NM_206947.3;NM_206948.2
TRPM4_1_0111	TRPM4	54795	NM_001195227.1;NM_017636.3
TRPM5_1_11110	TRPM5	29850	NM_014555.3
TRPM6_1_10110	TRPM6	140803	NM_001177310.1;NM_001177311.1;NM_017662.4
TRPS1_1_11110	TRPS1	7227	NM_014112.2
TRPV2_1_1101	TRPV2	51393	NM_016113.4
TRPV3_1_10110	TRPV3	162514	NM_145068.2
TRPV5_1_001100	TRPV5	56302	NM_019841.4
TRPV6_1_0111101	TRPV6	55503	NM_018646.3
TRPV6_2_1000010	TRPV6	55503	NM_018646.3
TRRAP_1_10111	TRRAP	8295	NM_001244580.1;NM_003496.3
TRUB2_1_1010	TRUB2	26995	NM_015679.1
TSC1_1_101001	TSC1	7248	NM_000368.4;NM_001162426.1;NM_001162427.1
TSC22D2_1_11010	TSC22D2	9819	NM_014779.2
TSC22D3_1_01101	TSC22D3	1831	NM_004089.3;NM_001015881.1;NM_198057.2;NM_001015881.1;NM_198057.2
TSC22D4_1_0111	TSC22D4	81628	NM_030935.3
TSC2_1_11100	TSC2	7249	NM_000548.3;NM_001077183.1;NM_001114382.1
TSG101_1_10011	TSG101	7251	NM_006292.3
TSHZ1_1_1101	TSHZ1	10194	NM_005786.5
TSHZ2_1_01101	TSHZ2	128553	NM_001193421.1;NM_173485.5
TSHZ3_1_01011	TSHZ3	57616	NM_020856.2
TSIX_1_11	TSIX	9383	NR_003255.2
TSKU_1_1011	TSKU	25987	NM_015516.3
TSLP_1_10011	TSLP	85480	NM_033035.4;NR_045089.1;NM_138551.4
TSN_1_100001	TSN	7247	NM_004622.2
TSN_2_011000	TSN	7247	NM_004622.2
TSPAN17_1_11110	TSPAN17	26262	NM_001006616.2;NM_012171.2;NM_130465.4
TSPO_1_1011	TSPO	706	NM_000714.5;NM_001256530.1;NM_001256531.1;NR_046308.1
TSSK3_1_111	TSSK3	81629	NM_052841.3
TSTA3_1_1110	TSTA3	7264	NM_003313.3
TSTD2_1_11010	TSTD2	158427	NM_139246.4
TSTD2_2_00101	TSTD2	158427	NM_139246.4
TTC23_1_10001	TTC23	64927	NM_001040655.1;NM_001040656.1;NM_001040657.1;NM_001040658.1;NM_001040659.1;NM_001040660.1;NM_022905.4
TTF2_1_11111	TTF2	8458	NM_003594.3
TTK_1_0110	TTK	7272	NM_001166691.1;NM_003318.4
TTLL1_1_11010	TTLL1	25809	NM_012263.4;NR_027779.1
TTLL4_1_01100	TTLL4	9654	NM_014640.4
TTPA_1_11000	TTPA	7274	NM_000370.3
TUBA1A_1_1011101	TUBA1A	7846	NM_006009.2
TUBA1B_1_11101	TUBA1B	10376	NM_006082.2
TUBA1C_1_11101	TUBA1C	84790	NM_032704.3
TUBA3C_1_101111	TUBA3C	7278	NM_006001.2
TUBA3D_1_011111	TUBA3D	113457	NM_080386.3
TUBA3E_1_011111	TUBA3E	112714	NM_207312.2
TUBB2A_1_011011	TUBB2A	7280	NM_001069.2
TUBB4A_1_10110	TUBB4A	10382	NM_006087.2
TUBB4B_1_101010	TUBB4B	10383	NM_006088.5
TUBB8_1_11101	TUBB8	347688	NM_177987.2
TUBB_1_11111	TUBB	203068	NM_178014.2
TUBD1_1_11111	TUBD1	51174	NM_001193609.1;NM_001193610.1;NM_001193611.1;NM_001193612.1;NM_001193613.1;NM_016261.3
TUBG1_1_101	TUBG1	7283	NM_001070.4
TUBGCP3_1_1110	TUBGCP3	10426	NM_006322.4
TUBGCP4_1_11	TUBGCP4	27229	NM_014444.2
TUFT1_1_11100	TUFT1	7286	NM_001126337.1;NM_020127.2
TULP3_1_10011	TULP3	7289	NM_003324.4;NM_001160408.1;NM_001160408.1
TULP4_1_11111	TULP4	56995	NM_020245.3;NM_001007466.1;NM_001007466.1
TUSC1_1_11111	TUSC1	286319	NM_001004125.2
TUSC2_1_01110	TUSC2	11334	NM_007275.1
TUSC3_1_1110	TUSC3	7991	NM_006765.3;NM_178234.2
TWF1_1_1101	TWF1	5756	NM_001242397.1;NM_002822.4
TWF2_1_1111	TWF2	11344	NM_007284.3
TWIST1_1_10111	TWIST1	7291	NM_000474.3
TWIST2_1_1111	TWIST2	117581	NM_057179.2
TWISTNB_1_000001011	TWISTNB	221830	NM_001002926.1
TXNDC15_1_1111101	TXNDC15	79770	NM_024715.3
TXNDC17_1_00101	TXNDC17	84817	NM_032731.3
TXNDC5_1_01100	TXNDC5	81567	NM_001145549.2;NM_030810.3
TXNDC8_1_0110	TXNDC8	255220	NM_001003936.2
TXNL4A_1_1010	TXNL4A	10907	NM_006701.2
TXNRD1_1_00110	TXNRD1	7296	NM_001093771.1;NM_003330.2;NM_182729.1;NM_182742.1;NM_182743.1
TXN_1_0111	TXN	7295	NM_001244938.1;NM_003329.3
TYROBP_1_1011	TYROBP	7305	NM_001173514.1;NM_001173515.1;NM_003332.3;NM_198125.2;NR_033390.1;NR_033390.1
T_1_11111	T	6862	NM_003181.2
U2AF1L4_1_10110	U2AF1L4	199746	NM_001040425.1;NM_144987.2
U2AF1_1_10110	U2AF1	7307	NM_001025203.1;NM_001025204.1;NM_006758.2
U2AF2_1_11111	U2AF2	11338	NM_001012478.1;NM_007279.2
U2SURP_1_11110	U2SURP	23350	NM_001080415.1
UBA1_1_11111	UBA1	7317	NM_003334.3;NM_153280.2
UBA2_1_0111	UBA2	10054	NM_005499.2
UBA3_1_01100	UBA3	9039	NM_003968.3;NM_198195.1
UBA3_2_10001	UBA3	9039	NM_003968.3;NM_198195.1
UBA52_1_111	UBA52	7311	NM_001033930.1;NM_003333.3
UBAC2_1_11010	UBAC2	337867	NM_001144072.1;NM_177967.3;NR_026644.1
UBAP1_1_01011	UBAP1	51271	NM_001171201.1;NM_001171203.2;NM_001171204.2;NM_016525.4;NR_033243.2;NM_001171202.1;NM_001171202.1
UBAP2_1_1011	UBAP2	55833	NM_018449.2
UBB_1_1100	UBB	7314	NM_018955.2
UBB_2_0011	UBB	7314	NM_018955.2
UBC_1_01111	UBC	7316	NM_021009.5
UBE2A_1_101	UBE2A	7319	NM_003336.2;NM_181762.1;NM_181777.1
UBE2D1_1_11010	UBE2D1	7321	NM_001204880.1;NM_003338.4
UBE2D2_1_11111	UBE2D2	7322	NM_003339.2;NM_181838.1
UBE2D3_1_10100	UBE2D3	7323	NM_003340.5;NM_181886.2;NM_181887.1;NM_181888.2;NM_181889.1;NM_181890.1;NM_181891.1;NM_181892.2;NM_181893.1
UBE2E3_1_011010	UBE2E3	10477	NM_006357.2;NM_182678.1
UBE2E3_2_100101	UBE2E3	10477	NM_006357.2;NM_182678.1
UBE2F-SCLY_1_0101100	UBE2F-SCLY	100533179	NR_037904.1
UBE2F_1_1111	UBE2F	140739	NM_080678.2
UBE2G1_1_11111	UBE2G1	7326	NM_003342.4
UBE2H_1_11101	UBE2H	7328	NM_001202498.1;NM_003344.3;NM_182697.2
UBE2I_1_011	UBE2I	7329	NM_003345.4;NM_194259.2;NM_194260.2;NM_194261.2
UBE2J1_1_01101	UBE2J1	51465	NM_016021.2
UBE2J2_1_10111	UBE2J2	118424	NM_058167.2;NM_194315.1;NM_194457.1;NM_194458.1
UBE2L3_1_11010	UBE2L3	7332	NM_001256355.1;NM_001256356.1;NM_003347.3;NR_028436.2;NR_046082.1
UBE2MP1_1_01011	UBE2MP1	606551	NR_002837.1
UBE2M_1_01011	UBE2M	9040	NM_003969.3
UBE2R2_1_1111	UBE2R2	54926	NM_017811.3
UBE3A_1_1111	UBE3A	7337	NM_000462.3;NM_130838.1;NM_130839.2
UBE3B_1_11111	UBE3B	89910	NM_130466.2;NM_183415.1
UBE4B_1_110	UBE4B	10277	NM_001105562.2;NM_006048.4
UBL3_1_1111	UBL3	5412	NM_007106.3
UBL4A_1_11111	UBL4A	8266	NM_014235.3
UBL4B_1_0101	UBL4B	164153	NM_203412.1
UBL7_1_1110	UBL7	84993	NM_032907.3;NM_201265.1
UBQLN1_1_11111	UBQLN1	29979	NM_013438.4;NM_053067.2
UBQLN4_1_0111	UBQLN4	56893	NM_020131.3
UBQLNL_1_1111	UBQLNL	143630	NM_145053.4
UBR1_1_11111	UBR1	197131	NM_174916.2
UBR2_1_0111	UBR2	23304	NM_015255.2
UBR5_1_10110	UBR5	51366	NM_015902.5
UBTF_1_11111	UBTF	7343	NM_001076683.1;NM_001076684.2;NM_014233.3;NR_045058.1
UBXN6_1_0011	UBXN6	80700	NM_001171091.1;NM_025241.2
UBXN8_1_11110	UBXN8	7993	NM_005671.2
UCHL3_1_11011	UCHL3	7347	NM_006002.3
UCK1_1_101	UCK1	83549	NM_001135954.1;NM_031432.2
UCK2_1_01111	UCK2	7371	NM_012474.4
UCN_1_11111	UCN	7349	NM_003353.2
UCP3_1_11111	UCP3	7352	NM_003356.3;NM_022803.2;NM_022803.2;NM_022803.2
UFC1_1_1110	UFC1	51506	NM_016406.3
UGCG_1_11111	UGCG	7357	NM_003358.1
UGDH_1_00011	UGDH	7358	NM_001184700.1;NM_003359.3;NM_001184701.1
UGDH_2_11100	UGDH	7358	NM_001184700.1;NM_001184701.1;NM_003359.3
UGGT1_1_1111010	UGGT1	56886	NM_020120.3;NR_027671.2
UGP2_1_00101	UGP2	7360	NM_001001521.1;NM_006759.3
UGT1A1_1_010001	UGT1A1	54658	NM_000463.2
UGT1A3_1_00101011	UGT1A3	54659	NM_019093.2
UGT1A4_1_10100011	UGT1A4	54657	NM_007120.2
UGT1A5_1_1101001101	UGT1A5	54579	NM_019078.1
UGT1A7_1_0001011	UGT1A7	54577	NM_019077.2
UGT2A1_1_100010	UGT2A1	10941	NM_001252274.1;NM_001252275.1;NM_006798.3
UGT2B15_1_0110001	UGT2B15	7366	NM_001076.3
UGT2B17_1_011010011	UGT2B17	7367	NM_001077.3
UGT2B17_2_100001100	UGT2B17	7367	NM_001077.3
UGT2B28_1_0011001	UGT2B28	54490	NM_001207004.1;NM_053039.1
UGT2B4_1_010010	UGT2B4	7363	NM_021139.2
UHMK1_1_01110	UHMK1	127933	NM_001184763.1;NM_144624.2;NM_175866.4
UHRF2_1_1111	UHRF2	115426	NM_152896.2;NR_046386.1
UIMC1_1_11111	UIMC1	51720	NM_001199297.1;NM_001199298.1;NM_016290.4
ULBP1_1_10110	ULBP1	80329	NM_025218.2
ULBP3_1_01110	ULBP3	79465	NM_024518.1
ULK2_1_00111	ULK2	9706	NM_014683.3;NM_001142610.1;NM_001142610.1
UMODL1_1_1000001010	UMODL1	89766	NM_001004416.2;NM_001199527.1;NM_001199528.2;NM_173568.3
UNC5C_1_01110	UNC5C	8633	NM_003728.3
UNKL_1_1110	UNKL	64718	NM_001193388.1;NM_001193389.1;NM_023076.4
UPF1_1_11111	UPF1	5976	NM_002911.3
UQCRC1_1_00110	UQCRC1	7384	NM_003365.2
UQCRC1_2_01001	UQCRC1	7384	NM_003365.2
UQCRC2_1_10111	UQCRC2	7385	NM_003366.2
UQCRQ_1_1011	UQCRQ	27089	NM_014402.4
URI1_1_10100	URI1	8725	NM_001252641.1;NM_003796.3;NR_045557.1
URM1_1_11001	URM1	81605	NM_001135947.1;NM_030914.2
URM1_2_00110	URM1	81605	NM_001135947.1;NM_030914.2
UROD_1_01110	UROD	7389	NM_000374.4;NR_036510.1
USF2_1_111	USF2	7392	NM_003367.2;NM_207291.1
USO1_1_00011	USO1	8615	NM_003715.2
USO1_2_01100	USO1	8615	NM_003715.2
USP10_1_11110	USP10	9100	NM_005153.2
USP13_1_11011	USP13	8975	NM_003940.2
USP14_1_111111	USP14	9097	NM_001037334.1;NM_005151.3
USP17L1P_1_010000100	USP17L1P	401447	NM_001256873.1
USP17L1P_2_101111010	USP17L1P	401447	NM_001256873.1
USP17L2_1_01001001	USP17L2	377630	NM_201402.2
USP17L2_2_10110100	USP17L2	377630	NM_201402.2
USP17L3_1_01000100	USP17L3	645836	NM_001256871.1
